S.No.,Date,Temperature (Celsius),Temperature (Kelvin),Temperature (Fahrenheit),Precipitation (mm),Wind Speed (km/h)
11268,06-11-40,16,289.15,60.8,0.884483731,14
11269,07-11-40,-7,266.15,19.4,2.490940573,36
11270,08-11-40,23,296.15,73.4,1.037790964,30
11271,09-11-40,-2,271.15,28.4,4.081667332,36
11272,10-11-40,28,301.15,82.4,0.405052529,21
11273,11-11-40,25,298.15,77,5.317205347,19
11274,12-11-40,23,296.15,73.4,2.834846881,14
11275,13-11-40,18,291.15,64.4,9.030702564,30
11276,14-11-40,6,279.15,42.8,3.184801683,36
11277,15-11-40,-4,269.15,24.8,9.934432617,11
11278,16-11-40,4,277.15,39.2,9.410849955,17
11279,17-11-40,29,302.15,84.2,9.278990042,28
11280,18-11-40,2,275.15,35.6,9.049656446,3
11281,19-11-40,-3,270.15,26.6,4.764328159,18
11282,20-11-40,13,286.15,55.4,0.142188897,27
11283,21-11-40,28,301.15,82.4,7.895844888,13
11284,22-11-40,23,296.15,73.4,2.555243992,5
11285,23-11-40,30,303.15,86,8.665965216,1
11286,24-11-40,13,286.15,55.4,3.927604219,8
11287,25-11-40,4,277.15,39.2,2.777712428,43
11288,26-11-40,-5,268.15,23,4.802325859,46
11289,27-11-40,26,299.15,78.8,2.252822621,47
11290,28-11-40,13,286.15,55.4,8.356851249,46
11291,29-11-40,-5,268.15,23,7.28072029,3
11292,30-11-40,23,296.15,73.4,7.675548548,24
11293,01-12-40,21,294.15,69.8,3.486653542,13
11294,02-12-40,28,301.15,82.4,9.013976377,10
11295,03-12-40,29,302.15,84.2,5.652406906,28
11296,04-12-40,11,284.15,51.8,9.385945205,4
11297,05-12-40,-10,263.15,14,0.119933737,20
11298,06-12-40,14,287.15,57.2,7.91428189,2
11299,07-12-40,28,301.15,82.4,3.14591678,27
11300,08-12-40,-7,266.15,19.4,0.1825394,5
11301,09-12-40,4,277.15,39.2,0.384379847,39
11302,10-12-40,6,279.15,42.8,4.227503928,44
11303,11-12-40,-5,268.15,23,9.49982307,8
11304,12-12-40,21,294.15,69.8,5.114015488,3
11305,13-12-40,6,279.15,42.8,9.478881692,23
11306,14-12-40,4,277.15,39.2,1.496655321,50
11307,15-12-40,-6,267.15,21.2,8.241017576,2
11308,16-12-40,20,293.15,68,9.524897656,11
11309,17-12-40,23,296.15,73.4,1.379458578,47
11310,18-12-40,21,294.15,69.8,6.208417014,43
11311,19-12-40,-1,272.15,30.2,6.980671871,7
11312,20-12-40,30,303.15,86,1.894226998,36
11313,21-12-40,-9,264.15,15.8,9.042781019,27
11314,22-12-40,29,302.15,84.2,7.86123471,29
11315,23-12-40,25,298.15,77,7.022342013,6
11316,24-12-40,3,276.15,37.4,8.591947698,16
11317,25-12-40,0,273.15,32,7.203392575,21
11318,26-12-40,1,274.15,33.8,9.044892944,48
11319,27-12-40,28,301.15,82.4,1.893013277,23
11320,28-12-40,6,279.15,42.8,8.89542637,8
11321,29-12-40,10,283.15,50,1.180983574,3
11322,30-12-40,20,293.15,68,9.039342145,34
11323,31-12-40,25,298.15,77,2.077537272,18
11324,01-01-41,-9,264.15,15.8,3.179838118,34
11325,02-01-41,-9,264.15,15.8,7.168767297,1
11326,03-01-41,6,279.15,42.8,0.604270669,26
11327,04-01-41,6,279.15,42.8,2.800408699,6
11328,05-01-41,10,283.15,50,6.671261885,21
11329,06-01-41,21,294.15,69.8,9.277384297,7
11330,07-01-41,26,299.15,78.8,3.593645174,0
11331,08-01-41,-5,268.15,23,1.244493967,50
11332,09-01-41,27,300.15,80.6,5.508164856,9
11333,10-01-41,28,301.15,82.4,8.611291172,29
11334,11-01-41,11,284.15,51.8,7.910032827,14
11335,12-01-41,17,290.15,62.6,5.095082822,1
11336,13-01-41,24,297.15,75.2,7.829392998,11
11337,14-01-41,26,299.15,78.8,9.342263472,20
11338,15-01-41,25,298.15,77,6.584092853,35
11339,16-01-41,0,273.15,32,8.346363869,47
11340,17-01-41,15,288.15,59,5.311417856,17
11341,18-01-41,3,276.15,37.4,0.13172326,6
11342,19-01-41,24,297.15,75.2,2.691640506,39
11343,20-01-41,-7,266.15,19.4,4.988041148,16
11344,21-01-41,9,282.15,48.2,1.121185527,14
11345,22-01-41,-3,270.15,26.6,9.059054101,20
11346,23-01-41,16,289.15,60.8,0.017602096,36
11347,24-01-41,22,295.15,71.6,1.880409684,41
11348,25-01-41,25,298.15,77,5.896147292,49
11349,26-01-41,26,299.15,78.8,6.984721269,29
11350,27-01-41,9,282.15,48.2,2.319924989,34
11351,28-01-41,9,282.15,48.2,6.785609454,18
11352,29-01-41,1,274.15,33.8,8.321052699,15
11353,30-01-41,12,285.15,53.6,8.725794801,42
11354,31-01-41,15,288.15,59,2.204333662,9
11355,01-02-41,17,290.15,62.6,8.622027178,17
11356,02-02-41,5,278.15,41,4.985496553,28
11357,03-02-41,23,296.15,73.4,0.950201144,11
11358,04-02-41,23,296.15,73.4,2.576582373,8
11359,05-02-41,26,299.15,78.8,2.781742075,21
11360,06-02-41,0,273.15,32,6.308775007,11
11361,07-02-41,30,303.15,86,1.583976073,10
11362,08-02-41,0,273.15,32,0.438980049,7
11363,09-02-41,24,297.15,75.2,8.575769347,12
11364,10-02-41,24,297.15,75.2,8.671229868,46
11365,11-02-41,12,285.15,53.6,3.778756765,5
11366,12-02-41,4,277.15,39.2,0.293465581,13
11367,13-02-41,-10,263.15,14,9.70947845,7
11368,14-02-41,13,286.15,55.4,1.969342358,33
11369,15-02-41,7,280.15,44.6,7.904898436,5
11370,16-02-41,7,280.15,44.6,4.841690779,12
11371,17-02-41,28,301.15,82.4,4.465819968,48
11372,18-02-41,-9,264.15,15.8,0.768245049,11
11373,19-02-41,-3,270.15,26.6,4.885486268,39
11374,20-02-41,25,298.15,77,5.222978597,16
11375,21-02-41,12,285.15,53.6,4.490375487,10
11376,22-02-41,7,280.15,44.6,8.815681508,41
11377,23-02-41,4,277.15,39.2,0.551435974,45
11378,24-02-41,12,285.15,53.6,4.87496103,23
11379,25-02-41,-9,264.15,15.8,0.476465244,41
11380,26-02-41,11,284.15,51.8,6.257606467,8
11381,27-02-41,-2,271.15,28.4,5.920335192,45
11382,28-02-41,1,274.15,33.8,5.533742362,17
11383,01-03-41,10,283.15,50,7.965303533,38
11384,02-03-41,26,299.15,78.8,9.164341725,17
11385,03-03-41,16,289.15,60.8,3.265831951,30
11386,04-03-41,-9,264.15,15.8,3.112471159,32
11387,05-03-41,5,278.15,41,1.362814673,18
11388,06-03-41,30,303.15,86,9.827832802,37
11389,07-03-41,16,289.15,60.8,1.752799984,21
11390,08-03-41,16,289.15,60.8,0.048101664,22
11391,09-03-41,30,303.15,86,9.654558111,42
11392,10-03-41,27,300.15,80.6,9.92585689,46
11393,11-03-41,-9,264.15,15.8,1.521100165,40
11394,12-03-41,-1,272.15,30.2,4.639850521,44
11395,13-03-41,30,303.15,86,1.967101482,44
11396,14-03-41,23,296.15,73.4,6.350129274,11
11397,15-03-41,-8,265.15,17.6,5.373822786,22
11398,16-03-41,0,273.15,32,4.11329223,46
11399,17-03-41,7,280.15,44.6,5.950982619,24
11400,18-03-41,26,299.15,78.8,5.620141831,6
11401,19-03-41,4,277.15,39.2,5.626691954,27
11402,20-03-41,0,273.15,32,4.904596452,17
11403,21-03-41,10,283.15,50,4.94623258,12
11404,22-03-41,14,287.15,57.2,5.643246398,20
11405,23-03-41,1,274.15,33.8,1.027920609,17
11406,24-03-41,25,298.15,77,8.774853768,27
11407,25-03-41,23,296.15,73.4,2.298387347,2
11408,26-03-41,-7,266.15,19.4,1.17626825,48
11409,27-03-41,13,286.15,55.4,6.689584352,48
11410,28-03-41,4,277.15,39.2,2.613915388,40
11411,29-03-41,14,287.15,57.2,6.4005446,38
11412,30-03-41,3,276.15,37.4,8.350799253,0
11413,31-03-41,30,303.15,86,6.342442952,38
11414,01-04-41,5,278.15,41,0.115775407,12
11415,02-04-41,26,299.15,78.8,8.590600408,32
11416,03-04-41,16,289.15,60.8,2.951695624,19
11417,04-04-41,27,300.15,80.6,7.828456332,6
11418,05-04-41,12,285.15,53.6,6.382293714,40
11419,06-04-41,3,276.15,37.4,7.617596817,32
11420,07-04-41,23,296.15,73.4,0.106846255,19
11421,08-04-41,-4,269.15,24.8,8.835010629,41
11422,09-04-41,9,282.15,48.2,9.324455406,35
11423,10-04-41,30,303.15,86,7.309201997,33
11424,11-04-41,14,287.15,57.2,3.596228697,32
11425,12-04-41,23,296.15,73.4,0.230022294,22
11426,13-04-41,8,281.15,46.4,2.180456914,34
11427,14-04-41,-4,269.15,24.8,0.656893513,49
11428,15-04-41,-6,267.15,21.2,8.977084229,6
11429,16-04-41,-8,265.15,17.6,8.275943595,47
11430,17-04-41,28,301.15,82.4,7.707049147,40
11431,18-04-41,-10,263.15,14,4.472008316,9
11432,19-04-41,-6,267.15,21.2,9.874336829,28
11433,20-04-41,-1,272.15,30.2,4.731014647,41
11434,21-04-41,5,278.15,41,2.526318071,48
11435,22-04-41,2,275.15,35.6,6.104248847,35
11436,23-04-41,1,274.15,33.8,6.182184787,10
11437,24-04-41,25,298.15,77,1.555815681,49
11438,25-04-41,-1,272.15,30.2,4.554957599,2
11439,26-04-41,22,295.15,71.6,5.718094955,34
11440,27-04-41,5,278.15,41,5.78973022,5
11441,28-04-41,21,294.15,69.8,0.190083403,45
11442,29-04-41,24,297.15,75.2,4.00618628,28
11443,30-04-41,26,299.15,78.8,8.662287972,7
11444,01-05-41,-1,272.15,30.2,9.991269603,5
11445,02-05-41,-5,268.15,23,8.139625075,0
11446,03-05-41,21,294.15,69.8,9.502175966,27
11447,04-05-41,20,293.15,68,2.574263664,11
11448,05-05-41,-5,268.15,23,9.019700896,18
11449,06-05-41,8,281.15,46.4,4.770093564,43
11450,07-05-41,23,296.15,73.4,7.500306651,48
11451,08-05-41,17,290.15,62.6,2.77803273,3
11452,09-05-41,12,285.15,53.6,7.834699288,50
11453,10-05-41,6,279.15,42.8,6.895037331,22
11454,11-05-41,16,289.15,60.8,2.250703031,1
11455,12-05-41,26,299.15,78.8,3.218646598,6
11456,13-05-41,10,283.15,50,6.137756973,43
11457,14-05-41,25,298.15,77,9.457672699,24
11458,15-05-41,11,284.15,51.8,3.504705662,8
11459,16-05-41,8,281.15,46.4,2.561832248,12
11460,17-05-41,30,303.15,86,5.500526985,45
11461,18-05-41,29,302.15,84.2,8.738027105,47
11462,19-05-41,3,276.15,37.4,8.397481401,8
11463,20-05-41,2,275.15,35.6,9.672206606,30
11464,21-05-41,13,286.15,55.4,8.273858209,27
11465,22-05-41,18,291.15,64.4,3.679619135,35
11466,23-05-41,18,291.15,64.4,4.734777592,17
11467,24-05-41,17,290.15,62.6,4.993882256,28
11468,25-05-41,-6,267.15,21.2,4.471610074,36
11469,26-05-41,2,275.15,35.6,6.893363902,6
11470,27-05-41,1,274.15,33.8,4.461774527,19
11471,28-05-41,-6,267.15,21.2,8.694342929,5
11472,29-05-41,4,277.15,39.2,2.097993615,20
11473,30-05-41,9,282.15,48.2,5.314766948,46
11474,31-05-41,27,300.15,80.6,6.752681572,20
11475,01-06-41,-7,266.15,19.4,2.182320251,31
11476,02-06-41,2,275.15,35.6,7.665460053,13
11477,03-06-41,9,282.15,48.2,1.104497237,17
11478,04-06-41,0,273.15,32,6.316375899,9
11479,05-06-41,19,292.15,66.2,3.229080138,17
11480,06-06-41,22,295.15,71.6,9.473148999,22
11481,07-06-41,-2,271.15,28.4,6.96446901,29
11482,08-06-41,23,296.15,73.4,3.870381372,34
11483,09-06-41,28,301.15,82.4,3.152435552,32
11484,10-06-41,6,279.15,42.8,8.828725306,17
11485,11-06-41,29,302.15,84.2,1.272744404,24
11486,12-06-41,6,279.15,42.8,7.91630143,9
11487,13-06-41,-4,269.15,24.8,0.275109595,45
11488,14-06-41,30,303.15,86,4.338647627,23
11489,15-06-41,23,296.15,73.4,7.810419891,29
11490,16-06-41,6,279.15,42.8,7.586270395,43
11491,17-06-41,2,275.15,35.6,1.650181895,27
11492,18-06-41,0,273.15,32,0.17410997,6
11493,19-06-41,-7,266.15,19.4,1.520375978,26
11494,20-06-41,29,302.15,84.2,1.658803615,18
11495,21-06-41,-1,272.15,30.2,6.593157585,20
11496,22-06-41,19,292.15,66.2,0.110896787,17
11497,23-06-41,-2,271.15,28.4,1.086774562,42
11498,24-06-41,-4,269.15,24.8,7.459492746,31
11499,25-06-41,4,277.15,39.2,8.682898008,14
11500,26-06-41,1,274.15,33.8,8.93846459,20
11501,27-06-41,27,300.15,80.6,1.525565664,24
11502,28-06-41,16,289.15,60.8,5.54849966,45
11503,29-06-41,18,291.15,64.4,6.592161461,33
11504,30-06-41,11,284.15,51.8,8.380260037,45
11505,01-07-41,-5,268.15,23,7.368984536,39
11506,02-07-41,24,297.15,75.2,3.557044449,44
11507,03-07-41,18,291.15,64.4,6.474384262,23
11508,04-07-41,8,281.15,46.4,2.54502368,1
11509,05-07-41,24,297.15,75.2,5.145885021,28
11510,06-07-41,20,293.15,68,3.65810535,9
11511,07-07-41,3,276.15,37.4,6.736692396,47
11512,08-07-41,-8,265.15,17.6,9.21702074,50
11513,09-07-41,11,284.15,51.8,1.026462753,40
11514,10-07-41,25,298.15,77,0.484391456,18
11515,11-07-41,5,278.15,41,2.106586434,43
11516,12-07-41,-3,270.15,26.6,9.667271009,12
11517,13-07-41,-1,272.15,30.2,6.147521705,12
11518,14-07-41,4,277.15,39.2,9.406469655,3
11519,15-07-41,-6,267.15,21.2,3.907954031,48
11520,16-07-41,-10,263.15,14,8.147606955,48
11521,17-07-41,18,291.15,64.4,7.699594605,10
11522,18-07-41,6,279.15,42.8,4.139665079,6
11523,19-07-41,8,281.15,46.4,8.889509922,16
11524,20-07-41,11,284.15,51.8,5.929908004,37
11525,21-07-41,-3,270.15,26.6,0.477459831,20
11526,22-07-41,30,303.15,86,9.348531513,2
11527,23-07-41,5,278.15,41,0.615683598,48
11528,24-07-41,30,303.15,86,7.549142781,49
11529,25-07-41,14,287.15,57.2,1.933907653,23
11530,26-07-41,22,295.15,71.6,5.989498973,16
11531,27-07-41,-7,266.15,19.4,1.354623009,37
11532,28-07-41,12,285.15,53.6,3.315509735,37
11533,29-07-41,30,303.15,86,0.17131171,15
11534,30-07-41,18,291.15,64.4,4.927326229,30
11535,31-07-41,5,278.15,41,6.397972038,23
11536,01-08-41,21,294.15,69.8,8.763771127,14
11537,02-08-41,26,299.15,78.8,2.558379908,43
11538,03-08-41,-6,267.15,21.2,0.307681645,47
11539,04-08-41,1,274.15,33.8,8.039656961,1
11540,05-08-41,20,293.15,68,2.43995956,23
11541,06-08-41,15,288.15,59,2.678306407,9
11542,07-08-41,11,284.15,51.8,5.62746592,41
11543,08-08-41,28,301.15,82.4,3.213177854,35
11544,09-08-41,19,292.15,66.2,6.841856276,20
11545,10-08-41,10,283.15,50,9.429486628,29
11546,11-08-41,-2,271.15,28.4,1.641206019,10
11547,12-08-41,-2,271.15,28.4,6.634615286,38
11548,13-08-41,9,282.15,48.2,9.513557266,18
11549,14-08-41,12,285.15,53.6,4.326706332,12
11550,15-08-41,17,290.15,62.6,4.408165298,1
11551,16-08-41,15,288.15,59,5.705519954,5
11552,17-08-41,-4,269.15,24.8,9.186874039,39
11553,18-08-41,-4,269.15,24.8,0.024634744,38
11554,19-08-41,16,289.15,60.8,4.274530964,47
11555,20-08-41,19,292.15,66.2,3.325983915,29
11556,21-08-41,27,300.15,80.6,2.468963929,18
11557,22-08-41,22,295.15,71.6,2.520718077,20
11558,23-08-41,19,292.15,66.2,8.978424711,30
11559,24-08-41,8,281.15,46.4,0.745186646,26
11560,25-08-41,-7,266.15,19.4,6.600481282,41
11561,26-08-41,13,286.15,55.4,7.915999742,37
11562,27-08-41,15,288.15,59,6.278278579,6
11563,28-08-41,-1,272.15,30.2,4.677059309,28
11564,29-08-41,5,278.15,41,5.519285503,5
11565,30-08-41,13,286.15,55.4,8.261253818,11
11566,31-08-41,10,283.15,50,5.075901372,29
11567,01-09-41,26,299.15,78.8,0.14439115,50
11568,02-09-41,2,275.15,35.6,4.565252433,0
11569,03-09-41,26,299.15,78.8,5.918084344,1
11570,04-09-41,19,292.15,66.2,6.138964638,29
11571,05-09-41,25,298.15,77,1.006192543,14
11572,06-09-41,5,278.15,41,6.06785843,27
11573,07-09-41,22,295.15,71.6,3.473799609,26
11574,08-09-41,1,274.15,33.8,1.932254924,46
11575,09-09-41,15,288.15,59,5.415395515,23
11576,10-09-41,16,289.15,60.8,8.65988939,5
11577,11-09-41,-9,264.15,15.8,9.683067609,14
11578,12-09-41,12,285.15,53.6,0.246446285,48
11579,13-09-41,25,298.15,77,9.229183452,12
11580,14-09-41,28,301.15,82.4,8.873069599,4
11581,15-09-41,21,294.15,69.8,7.070932004,31
11582,16-09-41,2,275.15,35.6,0.398421352,27
11583,17-09-41,7,280.15,44.6,5.202805252,47
11584,18-09-41,-9,264.15,15.8,7.092756028,18
11585,19-09-41,7,280.15,44.6,0.86308646,47
11586,20-09-41,7,280.15,44.6,0.918484712,6
11587,21-09-41,15,288.15,59,3.462689304,31
11588,22-09-41,12,285.15,53.6,8.741850477,31
11589,23-09-41,-8,265.15,17.6,2.359085062,21
11590,24-09-41,-9,264.15,15.8,3.996403845,14
11591,25-09-41,10,283.15,50,2.052855352,26
11592,26-09-41,6,279.15,42.8,9.424845629,28
11593,27-09-41,-2,271.15,28.4,1.915219673,3
11594,28-09-41,7,280.15,44.6,5.718280936,24
11595,29-09-41,23,296.15,73.4,3.587860584,42
11596,30-09-41,8,281.15,46.4,9.615669925,49
11597,01-10-41,28,301.15,82.4,4.836268648,45
11598,02-10-41,28,301.15,82.4,8.452956437,6
11599,03-10-41,22,295.15,71.6,3.840787434,21
11600,04-10-41,24,297.15,75.2,3.495928852,42
11601,05-10-41,2,275.15,35.6,4.82278666,34
11602,06-10-41,21,294.15,69.8,9.977242377,27
11603,07-10-41,8,281.15,46.4,8.036223277,1
11604,08-10-41,12,285.15,53.6,7.623616568,8
11605,09-10-41,7,280.15,44.6,5.969684588,43
11606,10-10-41,0,273.15,32,2.312102738,46
11607,11-10-41,-5,268.15,23,0.801288544,39
11608,12-10-41,15,288.15,59,2.747963623,12
11609,13-10-41,20,293.15,68,8.347699584,10
11610,14-10-41,3,276.15,37.4,5.615509413,13
11611,15-10-41,15,288.15,59,5.479943671,19
11612,16-10-41,1,274.15,33.8,2.962231935,30
11613,17-10-41,-9,264.15,15.8,0.988071854,23
11614,18-10-41,13,286.15,55.4,7.940902923,49
11615,19-10-41,-10,263.15,14,8.99721711,22
11616,20-10-41,28,301.15,82.4,7.475954153,40
11617,21-10-41,-8,265.15,17.6,9.749148655,16
11618,22-10-41,12,285.15,53.6,3.007310746,18
11619,23-10-41,13,286.15,55.4,3.714182943,4
11620,24-10-41,25,298.15,77,0.470801552,31
11621,25-10-41,-2,271.15,28.4,0.424903019,0
11622,26-10-41,6,279.15,42.8,4.478506183,44
11623,27-10-41,15,288.15,59,4.88175816,46
11624,28-10-41,13,286.15,55.4,0.307549039,4
11625,29-10-41,16,289.15,60.8,3.470176958,17
11626,30-10-41,30,303.15,86,4.4254844,3
11627,31-10-41,-3,270.15,26.6,2.542621537,29
11628,01-11-41,9,282.15,48.2,3.628997205,10
11629,02-11-41,-9,264.15,15.8,3.057276611,20
11630,03-11-41,17,290.15,62.6,7.284449783,34
11631,04-11-41,1,274.15,33.8,2.774221931,22
11632,05-11-41,-4,269.15,24.8,4.497547965,22
11633,06-11-41,20,293.15,68,8.603819225,23
11634,07-11-41,10,283.15,50,5.337462237,42
11635,08-11-41,12,285.15,53.6,1.758169406,47
11636,09-11-41,-7,266.15,19.4,6.579523622,17
11637,10-11-41,13,286.15,55.4,7.526684534,27
11638,11-11-41,-6,267.15,21.2,9.123152163,48
11639,12-11-41,7,280.15,44.6,6.76530194,34
11640,13-11-41,1,274.15,33.8,3.52077051,4
11641,14-11-41,17,290.15,62.6,2.663058798,6
11642,15-11-41,-5,268.15,23,1.693797626,41
11643,16-11-41,2,275.15,35.6,8.14503839,11
11644,17-11-41,-1,272.15,30.2,1.737021504,22
11645,18-11-41,-2,271.15,28.4,5.578950077,12
11646,19-11-41,-6,267.15,21.2,8.823592279,50
11647,20-11-41,18,291.15,64.4,1.650787614,1
11648,21-11-41,25,298.15,77,8.546422802,31
11649,22-11-41,16,289.15,60.8,1.581118406,31
11650,23-11-41,-7,266.15,19.4,0.680720519,31
11651,24-11-41,13,286.15,55.4,1.533399361,8
11652,25-11-41,9,282.15,48.2,7.878266172,33
11653,26-11-41,-7,266.15,19.4,7.59738013,38
11654,27-11-41,29,302.15,84.2,6.404317813,27
11655,28-11-41,22,295.15,71.6,1.850354514,33
11656,29-11-41,15,288.15,59,6.439372114,3
11657,30-11-41,30,303.15,86,6.154149855,39
11658,01-12-41,19,292.15,66.2,1.019235252,28
11659,02-12-41,15,288.15,59,9.387171991,18
11660,03-12-41,27,300.15,80.6,6.152929822,47
11661,04-12-41,21,294.15,69.8,3.426179228,32
11662,05-12-41,0,273.15,32,0.3766153,0
11663,06-12-41,19,292.15,66.2,2.211379209,36
11664,07-12-41,-9,264.15,15.8,2.834250085,41
11665,08-12-41,22,295.15,71.6,2.229314278,20
11666,09-12-41,-4,269.15,24.8,7.111409246,11
11667,10-12-41,-3,270.15,26.6,8.68574074,21
11668,11-12-41,2,275.15,35.6,0.55196373,12
11669,12-12-41,8,281.15,46.4,3.019378666,29
11670,13-12-41,20,293.15,68,1.309169284,27
11671,14-12-41,30,303.15,86,4.557285426,14
11672,15-12-41,6,279.15,42.8,8.204311888,28
11673,16-12-41,24,297.15,75.2,4.202714156,23
11674,17-12-41,-5,268.15,23,3.383991041,6
11675,18-12-41,-7,266.15,19.4,3.749426305,48
11676,19-12-41,18,291.15,64.4,5.19881388,15
11677,20-12-41,-8,265.15,17.6,7.668054543,35
11678,21-12-41,-7,266.15,19.4,4.945628227,14
11679,22-12-41,1,274.15,33.8,9.841513995,19
11680,23-12-41,5,278.15,41,2.788658337,48
11681,24-12-41,-1,272.15,30.2,3.739984212,13
11682,25-12-41,-2,271.15,28.4,5.908632871,29
11683,26-12-41,-4,269.15,24.8,0.376839631,44
11684,27-12-41,15,288.15,59,1.920325812,31
11685,28-12-41,-4,269.15,24.8,7.686887365,35
11686,29-12-41,25,298.15,77,5.666507067,28
11687,30-12-41,29,302.15,84.2,8.485540412,15
11688,31-12-41,-10,263.15,14,6.302142461,38
11689,01-01-42,2,275.15,35.6,1.597319113,27
11690,02-01-42,7,280.15,44.6,0.500791228,16
11691,03-01-42,9,282.15,48.2,5.238578022,8
11692,04-01-42,20,293.15,68,0.273325879,48
11693,05-01-42,26,299.15,78.8,5.63774381,10
11694,06-01-42,11,284.15,51.8,5.748335275,3
11695,07-01-42,-1,272.15,30.2,1.548698256,7
11696,08-01-42,2,275.15,35.6,2.838056104,10
11697,09-01-42,2,275.15,35.6,4.77925491,19
11698,10-01-42,22,295.15,71.6,2.209524243,44
11699,11-01-42,-2,271.15,28.4,1.241927431,3
11700,12-01-42,22,295.15,71.6,8.538385414,48
11701,13-01-42,2,275.15,35.6,7.185591492,8
11702,14-01-42,2,275.15,35.6,1.567386219,16
11703,15-01-42,1,274.15,33.8,0.209266581,11
11704,16-01-42,10,283.15,50,1.968629406,40
11705,17-01-42,0,273.15,32,1.176179501,8
11706,18-01-42,25,298.15,77,4.648579702,32
11707,19-01-42,0,273.15,32,1.224209539,32
11708,20-01-42,2,275.15,35.6,2.876922579,12
11709,21-01-42,1,274.15,33.8,4.329336583,3
11710,22-01-42,-7,266.15,19.4,9.148567685,0
11711,23-01-42,24,297.15,75.2,6.929210801,6
11712,24-01-42,10,283.15,50,8.369184553,42
11713,25-01-42,-3,270.15,26.6,1.717227754,9
11714,26-01-42,20,293.15,68,5.141564883,7
11715,27-01-42,13,286.15,55.4,6.539544127,28
11716,28-01-42,16,289.15,60.8,8.070610548,5
11717,29-01-42,9,282.15,48.2,6.498264371,49
11718,30-01-42,-8,265.15,17.6,5.556990888,37
11719,31-01-42,-5,268.15,23,9.926014257,25
11720,01-02-42,15,288.15,59,8.121588937,36
11721,02-02-42,-7,266.15,19.4,5.67342224,24
11722,03-02-42,21,294.15,69.8,2.277258564,37
11723,04-02-42,0,273.15,32,0.885523854,40
11724,05-02-42,-10,263.15,14,5.294868324,43
11725,06-02-42,29,302.15,84.2,2.752090959,5
11726,07-02-42,-4,269.15,24.8,8.476027962,34
11727,08-02-42,13,286.15,55.4,2.780944669,40
11728,09-02-42,14,287.15,57.2,8.310486651,20
11729,10-02-42,16,289.15,60.8,3.038073511,39
11730,11-02-42,3,276.15,37.4,4.485551444,28
11731,12-02-42,24,297.15,75.2,9.916903319,7
11732,13-02-42,10,283.15,50,2.872825906,3
11733,14-02-42,6,279.15,42.8,6.751307335,39
11734,15-02-42,-9,264.15,15.8,4.536744013,7
11735,16-02-42,-3,270.15,26.6,4.958522527,8
11736,17-02-42,3,276.15,37.4,4.409971312,34
11737,18-02-42,16,289.15,60.8,0.995347202,7
11738,19-02-42,11,284.15,51.8,2.306371454,17
11739,20-02-42,-5,268.15,23,1.277129349,18
11740,21-02-42,28,301.15,82.4,2.563307093,3
11741,22-02-42,21,294.15,69.8,1.004737176,26
11742,23-02-42,6,279.15,42.8,9.363756977,2
11743,24-02-42,26,299.15,78.8,3.797940459,41
11744,25-02-42,15,288.15,59,7.516828865,1
11745,26-02-42,17,290.15,62.6,1.466410901,1
11746,27-02-42,29,302.15,84.2,8.431075137,44
11747,28-02-42,23,296.15,73.4,7.52040944,31
11748,01-03-42,1,274.15,33.8,7.864647219,13
11749,02-03-42,21,294.15,69.8,0.892890195,12
